number,value,datetime_start,datetime_complete,duration,params_d_period,params_ema_period,params_k_period,params_left_bars,params_max_separation,params_min_close_ratio,params_min_separation,params_overbought,params_oversold,params_right_bars,params_rr_target,user_attrs_avg_profit_factor,user_attrs_avg_quarter_return,user_attrs_full_total_trades,user_attrs_max_drawdown_pct,user_attrs_max_quarter_drawdown_worst,user_attrs_min_profit_factor,user_attrs_min_trades_per_period,user_attrs_positive_ratio,user_attrs_profit_factor,user_attrs_q_2024-Q1_drawdown,user_attrs_q_2024-Q1_pf,user_attrs_q_2024-Q1_return,user_attrs_q_2024-Q1_trades,user_attrs_q_2024-Q2_drawdown,user_attrs_q_2024-Q2_pf,user_attrs_q_2024-Q2_return,user_attrs_q_2024-Q2_trades,user_attrs_q_2024-Q3_drawdown,user_attrs_q_2024-Q3_pf,user_attrs_q_2024-Q3_return,user_attrs_q_2024-Q3_trades,user_attrs_q_2024-Q4_drawdown,user_attrs_q_2024-Q4_pf,user_attrs_q_2024-Q4_return,user_attrs_q_2024-Q4_trades,user_attrs_q_2025-Q1_drawdown,user_attrs_q_2025-Q1_pf,user_attrs_q_2025-Q1_return,user_attrs_q_2025-Q1_trades,user_attrs_q_2025-Q2_drawdown,user_attrs_q_2025-Q2_pf,user_attrs_q_2025-Q2_return,user_attrs_q_2025-Q2_trades,user_attrs_total_return_pct,user_attrs_total_trades,user_attrs_win_rate,state
394,-9999.0,2026-04-28 13:52:26.100666,2026-04-28 13:52:33.722879,0 days 00:00:07.622213,2,48,12,5,33,0.9,9,82,15,5,2.68,1.509312789024616,0.46276191001092815,82,-3.1283022947000956,-2.4880369831734894,0.11471353693997138,9,0.8333333333333334,1.306684178748011,-1.0197607492089085,1.4717318524269842,0.5954624000000575,15,-0.6942560321190693,1.52004372515619,0.7283008423251136,15,-0.8637614760595109,1.5752695328749202,0.46402804355356597,9,-0.922469019800668,2.433330965812065,2.061693947419374,14,-2.4880369831734894,0.11471353693997138,-2.3003187963162586,13,-1.2136379506745314,1.9407871209375656,1.2274050230837164,16,2.7529996000001278,82,0.4146341463414634,COMPLETE
395,-9999.0,2026-04-28 13:52:33.728227,2026-04-28 13:52:41.318538,0 days 00:00:07.590311,2,34,10,6,40,0.9,16,80,14,3,2.7800000000000002,2.2801030301614102,1.0162067320157675,44,-1.9577589721837958,-1.9577589721837958,0.8967019771632557,3,0.8333333333333334,2.159695468174361,-0.920872750279429,2.218497431205592,0.34627259999999715,3,-1.8028220895049143,2.291793801327621,1.7823039697042686,10,-0.3906238603807928,1.3291886508678066,0.1585820720709119,7,-1.1802122230449281,5.0,2.7157994112569916,8,-1.9577589721837958,1.9444363204041868,1.2096347754225745,7,-0.921773043532923,0.8967019771632557,-0.11535243636013881,9,6.2232389999999915,44,0.5454545454545454,COMPLETE
396,-9999.0,2026-04-28 13:52:41.323650,2026-04-28 13:52:48.948810,0 days 00:00:07.625160,2,35,10,6,40,0.8,15,80,14,4,2.3800000000000003,2.2313176420987877,1.6044230049047536,99,-1.6327264825892993,-1.3273887852084252,1.1251979066928037,13,1.0,2.0508241374876524,-0.3957649435784181,2.901859244964528,1.261465200000056,13,-0.7162505339806066,3.917713174326988,4.222209299021684,20,-0.43349683332353767,1.5993842426530562,0.7220080736055845,16,-1.3273887852084252,1.1251979066928037,0.23248533169029084,15,-1.1533619314538917,1.6219795479896115,1.5596007430807468,19,-0.6473854195566092,2.2217717359657385,1.6287693820301596,16,9.970198400000019,99,0.5252525252525253,COMPLETE
397,-9999.0,2026-04-28 13:52:48.954107,2026-04-28 13:52:56.511227,0 days 00:00:07.557120,2,45,14,7,41,0.85,18,79,11,5,2.66,1.924812605597192,1.1483685209044636,58,-2.0381197576061694,-2.0381197576061694,0.4745607191489657,7,0.5,2.185987669433227,-2.0381197576061694,5.0,6.89347620000007,12,-0.6269342418646611,0.7996360025103412,-0.27179376172256076,12,-0.8401077917786215,0.4745607191489657,-0.48141427355522515,7,-0.7028248238483452,2.9709134883073123,1.0677030133975585,8,-1.1528609754720058,0.5576220545753799,-0.6912687366980252,11,-0.4300185287022311,1.746143369041154,0.37350868400496395,8,6.87898939999998,58,0.43103448275862066,COMPLETE
398,-9999.0,2026-04-28 13:52:56.516418,2026-04-28 13:53:04.146021,0 days 00:00:07.629603,2,43,14,6,33,0.9,9,83,10,4,2.8,1.216541692108897,0.38527927518501687,63,-2.282307352491406,-1.2631614528412862,0.7857500443463556,7,0.6666666666666666,1.2829341893904553,-1.2631614528412862,0.7857500443463556,-0.2174079999999634,9,-1.0356454319952084,1.567337907536012,1.0946698999360516,16,-0.4352513911364813,1.0081072539463576,0.0048317280807230745,7,-1.1923613257664347,1.9833527404135642,1.4566093914818667,11,-1.2035453424839286,1.0185354809801173,0.038396008644125956,11,-0.9359153983366534,0.9361667254309742,-0.06542337703270285,9,2.321492000000025,63,0.42857142857142855,COMPLETE
399,-9999.0,2026-04-28 13:53:04.151900,2026-04-28 13:53:11.791647,0 days 00:00:07.639747,3,45,12,5,34,0.85,10,80,12,5,2.8,1.6220458696598523,0.17929329620314793,91,-3.7093736586255504,-3.0073311342251685,0.1672879672310403,12,0.6666666666666666,1.0855148778935666,-2.184707919130651,0.4289577635977018,-1.3530959999999648,16,-0.5434786541484559,1.2142288014471971,0.3145298913790784,15,-0.6170565243880155,4.044448347236987,2.452456758619359,12,-0.7255851107931305,2.81084187819514,2.4177646860858326,16,-3.0073311342251685,0.1672879672310403,-2.874109618687637,14,-1.4858854203040843,1.0665104602510471,0.11821405982221922,18,0.9701680000001156,91,0.4175824175824176,COMPLETE
400,-9999.0,2026-04-28 13:53:11.796916,2026-04-28 13:53:19.432449,0 days 00:00:07.635533,2,33,10,6,36,0.8,12,82,15,4,2.56,2.2337824935569883,1.848068365037251,121,-3.2785223186997814,-3.2785223186997814,0.8760166104276663,18,0.8333333333333334,1.8851317825407534,-1.6382296433602426,0.8760166104276663,-0.22302999999996853,18,-0.7242850070755168,4.056508069587107,4.676862807118698,21,-1.1844874192717003,1.638288071211582,1.0119812068166922,20,-1.0508692302669278,2.7946353803849413,2.7838019600268327,18,-3.2785223186997814,1.041251432722583,0.1885196844645387,26,-0.6384404126956025,2.9959953970080506,2.6502745317967147,18,11.520999200000004,121,0.5289256198347108,COMPLETE
401,-9999.0,2026-04-28 13:53:19.437458,2026-04-28 13:53:26.999175,0 days 00:00:07.561717,2,33,14,7,42,0.8,18,80,12,5,2.7,1.784895457323658,0.47700640707937225,58,-1.6254981868121026,-1.6254981868121026,0.43331858998754164,8,0.6666666666666666,1.4450094223297671,-0.9226250794141598,1.5856492858707583,0.4813920000000138,10,-1.6254981868121026,1.5583126023261358,1.0452880668691433,13,-0.7461300680238595,0.43331858998754164,-0.5426107657871548,8,-1.1923499445292776,5.0,2.140043665730862,8,-1.3016771975721488,0.5906824330331552,-0.6249026643634248,11,-0.723062510403573,1.541409832724356,0.3628281400267941,8,2.869176000000029,58,0.41379310344827586,COMPLETE
402,-9999.0,2026-04-28 13:53:27.005100,2026-04-28 13:53:34.612916,0 days 00:00:07.607816,2,37,10,7,37,0.8,14,81,15,4,2.4200000000000004,1.7498325836335316,1.1397226194038157,111,-2.1006665538122333,-2.0980099226409124,0.6442280308523873,16,0.8333333333333334,1.5695189057207812,-0.8463327164952297,1.55743213991361,0.6154664000000087,16,-1.0151041262484213,2.0074784127039575,2.305308997703026,21,-0.7862122324802912,2.3647071938168556,1.9623895763200006,20,-1.4366553925808565,1.4654506008166097,0.9525477468480981,18,-2.0980099226409124,0.6442280308523873,-1.222417942352494,18,-0.7090434486857766,2.4596991236977717,2.2250409379042546,18,6.98820200000001,111,0.4774774774774775,COMPLETE
403,-9999.0,2026-04-28 13:53:34.618893,2026-04-28 13:53:42.232345,0 days 00:00:07.613452,3,54,13,7,53,0.85,14,79,10,4,2.6,1.4632428939001718,0.13387879404661204,74,-2.753315344631587,-1.8414845492109688,0.49067678129211384,10,0.3333333333333333,1.0803691737789818,-0.969458158077946,1.134803152078368,0.17175000000000384,13,-1.540673026757826,0.49067678129211384,-0.8110031021720254,12,-1.0695658189020076,0.6136243332383232,-0.6685128005160079,13,-0.6519162444961126,4.822616771374016,2.694129043295024,13,-1.8414845492109688,0.9408347083101428,-0.1248888821446914,10,-1.7040686410574297,0.7769016171080659,-0.4582014941826307,13,0.7636919999999936,74,0.4189189189189189,COMPLETE
404,-9999.0,2026-04-28 13:53:42.237391,2026-04-28 13:53:49.768915,0 days 00:00:07.531524,2,52,12,7,41,0.8,18,79,10,3,2.66,1.1662170264850074,-0.0011516466685068671,66,-2.220349302681608,-1.5657174292864087,0.2817640087639645,8,0.6666666666666666,0.9968232991269576,-1.5657174292864087,0.2817640087639645,-1.2424117999999873,12,-1.0178647390093365,1.1283862309319432,0.18501666892674073,13,-1.0446212846477325,1.5826784738793909,0.6144959757562907,9,-1.2347348746236777,1.749290381453337,0.8743326444911048,12,-1.3501237626745326,0.5770968549261413,-1.0096409000965534,12,-0.715027130054773,1.6780862089552666,0.5712975309113633,8,-0.02729720000002045,66,0.3333333333333333,COMPLETE
405,-9999.0,2026-04-28 13:53:49.774447,2026-04-28 13:53:57.378537,0 days 00:00:07.604090,2,34,11,7,37,0.9,14,82,15,4,2.3800000000000003,2.9745755834086935,1.5878950604526265,50,-1.3552468843565155,-1.3552468843565155,1.4950397110535927,5,1.0,3.3744428250850405,-0.4182327468525511,1.6634452390618917,0.21244180000004054,5,-0.7237197887323578,5.0,4.621660860478083,11,-0.16863203641962946,2.4359019066733185,0.43672574969797484,5,-0.7795734784001345,4.386655996060101,2.3509358501819566,8,-1.3552468843565155,1.4950397110535927,0.7223263413701497,11,-0.49084294382318167,2.866410647603257,1.1832797609875545,10,9.840403399999985,50,0.62,COMPLETE
406,0.4662589808832342,2026-04-28 13:53:57.384444,2026-04-28 13:54:05.066638,0 days 00:00:07.682194,2,43,13,6,32,0.8,8,79,11,4,2.7800000000000002,1.6341256693756598,1.6546534178373598,144,-2.7566346048775068,-2.7566346048775068,1.2174066975929472,22,1.0,1.5667464262870003,-2.0586041668263984,1.7970465349557472,2.7413220000000793,29,-1.0012003980348678,1.966090322945285,1.996539036163103,23,-1.2053244164274477,1.6079620912769037,1.1055655473877435,22,-2.1080372962520557,1.2174066975929472,0.6466891984480361,23,-2.7566346048775068,1.2551545351847848,1.2263752392501326,25,-1.5946192308926883,1.9610938342982909,2.2114294857750627,22,10.331186600000164,144,0.4305555555555556,COMPLETE
407,-9999.0,2026-04-28 13:54:05.071877,2026-04-28 13:54:12.630828,0 days 00:00:07.558951,2,30,12,7,39,0.8,16,80,13,4,2.4200000000000004,2.1047508277169054,1.3151861867157388,74,-1.2389575513862316,-1.2363271134912366,0.9441443462198422,7,0.8333333333333334,1.9719523860820913,-0.6040350519860017,0.9441443462198422,-0.0338663999999711,7,-1.2193674925478444,2.395869253291444,2.880542135921904,17,-0.5896886120870095,3.5370754145590637,1.5069895941065337,9,-0.6101220697449208,2.8601067678684426,2.1127539332026712,11,-1.2363271134912366,1.0140478058571223,0.028888606519728022,15,-1.2076618374636008,1.8772613785055163,1.395809250543567,15,8.120370600000015,74,0.5135135135135135,COMPLETE
408,-9999.0,2026-04-28 13:54:12.637099,2026-04-28 13:54:20.299616,0 days 00:00:07.662517,2,47,12,7,29,0.8,9,79,12,4,2.74,1.1394674953717827,0.5270382497301865,133,-3.619636075586384,-2.055534017935895,0.5372090211930102,19,0.5,1.173307402447251,-2.055534017935895,0.5372090211930102,-1.3475593999999425,21,-1.5079029720820585,0.8573167047408029,-0.38873402185242156,21,-1.4346299298912697,0.745046221816696,-0.6483061357786979,22,-1.5757748045572784,1.1247934175064016,0.38510235757933664,23,-1.869689132483195,1.435873982755619,1.7449529855999124,19,-1.9297769443309778,2.136565624218167,3.4167737128329323,27,3.125174400000197,133,0.38345864661654133,COMPLETE
409,-9999.0,2026-04-28 13:54:20.304724,2026-04-28 13:54:27.917822,0 days 00:00:07.613098,2,40,12,6,35,0.8,10,77,10,4,2.68,1.624831866026392,0.6837376989501265,116,-3.5704221688530664,-2.3605278820136126,0.4444166761165243,17,0.5,1.2839555797187938,-2.3073763717305473,0.4444166761165243,-1.518814799999968,20,-1.040118385587637,2.6483812754166913,2.8029341791471873,18,-0.7279858428782717,2.7617909488529757,1.9495300486713552,19,-2.3605278820136126,0.8440377241055484,-0.5729465504035081,23,-1.6648947078145304,0.8672429832428348,-0.44859992379553404,19,-1.132860377671859,2.1831215884237767,1.8903232400812264,17,4.094764400000095,116,0.4224137931034483,COMPLETE
410,-9999.0,2026-04-28 13:54:27.923768,2026-04-28 13:54:35.563568,0 days 00:00:07.639800,2,51,12,7,35,0.85,12,78,10,3,2.8,1.3365164045448727,-0.04831362881617488,101,-3.4776412632564773,-3.081933994805593,0.14015989031968876,13,0.5,0.973193489174902,-3.081933994805593,0.14015989031968876,-2.859853999999973,19,-1.8106913068649453,0.9652922732160608,-0.07908161883961595,18,-1.053866668742971,3.1026427587483942,1.87136591630912,13,-1.2974948546284568,1.676607271097306,1.4197226416542863,17,-2.7807270006244695,0.5472817734246855,-1.7330259356384214,20,-2.1160749760411135,1.5871144604631022,1.0909912236175545,14,-0.3792619999998692,101,0.33663366336633666,COMPLETE
411,-9999.0,2026-04-28 13:54:35.568744,2026-04-28 13:54:43.155104,0 days 00:00:07.586360,2,47,10,7,38,0.85,15,80,14,4,2.54,1.7581222403076653,0.9163746484466181,88,-4.0467328375182925,-2.2195739215319112,0.3126573444858587,13,0.6666666666666666,1.466838663089169,-2.0421063665564723,5.0,5.556739800000043,16,-1.2523187507231506,0.8041121840839097,-0.2911406704889097,14,-1.0094046479460503,1.2962243919025387,0.46353110015961985,13,-1.4027285507757155,1.5270884696587896,0.8051241338379533,14,-2.2195739215319112,0.3126573444858587,-2.2195739215319144,15,-1.7694868054008213,1.608651051714896,1.1835674487029157,16,5.456335600000162,88,0.4090909090909091,COMPLETE
412,-9999.0,2026-04-28 13:54:43.160294,2026-04-28 13:54:50.777320,0 days 00:00:07.617026,3,44,11,5,35,0.85,13,79,12,4,2.7600000000000002,1.6812016614575447,0.27679925713269643,70,-3.4038220401082646,-2.24308506212463,0.2516997966236288,6,0.5,1.1875133752035463,-1.26055662892687,0.7221572756977677,-0.3970955999999748,13,-1.857325199515763,0.982670530486731,-0.029419222437843118,14,-0.45186904329294036,2.7187786598074855,1.5569082255354694,13,-1.0146963170831387,2.834043411220541,2.14073567966524,12,-2.24308506212463,0.2516997966236288,-2.1907751148968035,12,-0.3087791164514021,2.5778602949091147,0.5804415749300906,6,1.612240000000087,70,0.44285714285714284,COMPLETE
413,-9999.0,2026-04-28 13:54:50.783260,2026-04-28 13:54:58.368232,0 days 00:00:07.584972,2,31,11,6,37,0.8,14,81,15,3,2.7800000000000002,1.4151749637952973,0.8019562359772636,85,-2.27024767901929,-2.0500015056507976,0.4401239524195624,10,0.6666666666666666,1.4347645123614825,-1.5281311398516007,0.4401239524195624,-0.8283925999999942,10,-2.0500015056507976,1.6819172851994382,1.4479694719560454,16,-1.7263578752185718,0.9184517417456703,-0.1355625463695831,14,-1.3539638570953527,2.432906406521111,2.1782856096951297,13,-1.461409112954484,1.2943370283243913,0.6605884296299491,15,-1.0640502799104867,1.7233133685616104,1.4888490509520347,17,4.876449200000055,85,0.4470588235294118,COMPLETE
414,0.44633653925553907,2026-04-28 13:54:58.374289,2026-04-28 13:55:06.142461,0 days 00:00:07.768172,2,33,10,5,33,0.8,8,80,14,3,2.8,1.498259381447915,1.3617208901974116,168,-2.460868068014103,-2.2340690826312186,1.043557222259425,21,1.0,1.3771144974199379,-1.7732796066000973,1.347615967794345,1.1018139999999566,27,-2.0914277680391136,1.4546467221114008,1.5437250215907028,32,-1.1883392417367986,2.491183596460959,3.495188917383918,30,-1.5126483014018226,1.6031761621734721,1.572151956919865,21,-2.2340690826312186,1.049376617887888,0.27713548313967884,29,-1.9409589720019973,1.043557222259425,0.180309962150349,29,8.415441999999906,168,0.4107142857142857,COMPLETE
415,-9999.0,2026-04-28 13:55:06.148291,2026-04-28 13:55:13.758275,0 days 00:00:07.609984,2,40,13,6,30,0.8,9,79,10,4,2.7800000000000002,1.6148531628814975,0.7803539716905487,116,-3.2583790133641197,-2.526389310269429,0.358242500371443,17,0.6666666666666666,1.3236580789393013,-2.526389310269429,0.358242500371443,-1.9005519999999332,21,-1.0483456310018477,2.273169396268698,2.687972923150417,20,-0.7345554967626465,2.0709205708195926,1.3267715222189391,18,-2.1579682293494775,1.1617780657744419,0.4940724918697015,21,-1.7284227416209028,0.8076602946329902,-0.6902499500726966,19,-0.9027704980666691,3.0173481494218195,2.7641088429768645,17,4.68492480000009,116,0.4051724137931034,COMPLETE
416,-9999.0,2026-04-28 13:55:13.763534,2026-04-28 13:55:21.464953,0 days 00:00:07.701419,2,31,10,5,31,0.8,8,81,15,3,2.7800000000000002,1.3052974659413563,1.069761248806265,167,-2.0931807696580584,-2.0931807696580584,0.9500296247463949,20,0.8333333333333334,1.2913849930821948,-1.783086148533077,1.3186204900853529,1.1340914000000035,28,-2.0931807696580584,1.5569421965318417,1.7529780269525563,30,-1.4656759854036832,1.2019696265014463,0.6329877634755787,28,-1.0916033294419898,1.3281598047216283,0.8775722127221108,20,-1.290806442634894,1.4760630530614738,2.2494379174975876,30,-1.9780068659349448,0.9500296247463949,-0.2284998278102468,31,6.572984000000015,167,0.38922155688622756,COMPLETE
417,-9999.0,2026-04-28 13:55:21.470488,2026-04-28 13:55:29.097386,0 days 00:00:07.626898,2,50,14,5,35,0.9,13,80,14,5,2.4800000000000004,1.910619415600556,0.8990973216726004,65,-2.0870743116710653,-2.048245367357796,0.2875680649227481,6,0.5,1.762777006387118,-2.048245367357796,5.0,5.144351600000019,14,-0.8892407232296288,0.951535483870966,-0.058584602085287596,12,-0.4117333632136612,0.8730404615558838,-0.0640797827896944,6,-0.5260020807581278,3.066980392156821,1.5458743636424632,9,-1.5838002893139473,0.2875680649227481,-1.4521773209221989,12,-0.5557955294438502,1.284592091096916,0.27919967219030006,12,5.383649599999996,65,0.4153846153846154,COMPLETE
418,-9999.0,2026-04-28 13:55:29.103429,2026-04-28 13:55:36.776112,0 days 00:00:07.672683,2,31,10,5,34,0.8,11,80,14,5,2.64,1.585747777281033,1.1135950684213913,112,-2.018139436098541,-2.018139436098541,0.4895271972728729,13,0.8333333333333334,1.515531559022851,-1.161655132528602,1.5162737899767276,1.0533276000000535,17,-2.018139436098541,2.6830565374294726,3.599840288683409,23,-1.1983495481894428,0.4895271972728729,-0.92115273309894,15,-0.7114410898734854,2.324883377024935,1.520170677100352,13,-1.0860950475151376,1.0867588902778533,0.23858798052007746,21,-1.8069219636303087,1.4139868717043382,1.1907965973233958,23,6.811728800000161,112,0.44642857142857145,COMPLETE
419,-9999.0,2026-04-28 13:55:36.781439,2026-04-28 13:55:44.417751,0 days 00:00:07.636312,3,56,14,7,36,0.8,14,78,10,4,2.56,1.1526639177477533,0.3670059891220619,97,-3.7386995219509362,-2.1280652403762024,0.9387687587917902,13,0.5,1.1608621827991956,-1.1569400464041089,1.2678891514266197,0.3922808000000666,16,-1.593498455865246,1.0964823604568714,0.160969746590367,15,-0.9109650730386186,0.9594525355325251,-0.05515371350860443,13,-1.81840886377875,1.6573654085499359,1.886746823652663,19,-1.8700970053792485,0.9387687587917902,-0.16919255963387947,14,-2.1280652403762024,0.9960252917287779,-0.01361516236824123,20,2.207412000000031,97,0.4329896907216495,COMPLETE
420,-9999.0,2026-04-28 13:55:44.423699,2026-04-28 13:55:52.107253,0 days 00:00:07.683554,2,35,10,6,31,0.8,8,80,14,3,2.7600000000000002,1.451995112085095,0.9243909632503803,175,-3.408139990099161,-3.0992450055013494,0.7224856787154172,24,0.6666666666666666,1.2404345394738232,-1.9835217441772146,1.06289679954546,0.21144079999997345,27,-2.414596607905246,1.5347069444636823,1.9297141968645404,35,-0.7993851068631072,2.69245153741553,3.143715899926769,29,-1.3464792335542553,1.871497026715468,2.5330776515815057,24,-3.0992450055013494,0.8279326856550118,-1.0475042115748678,30,-2.862988649351586,0.7224856787154172,-1.2240985572956387,30,5.585099599999954,175,0.3942857142857143,COMPLETE
421,0.44778217953989957,2026-04-28 13:55:52.112339,2026-04-28 13:55:59.699373,0 days 00:00:07.587034,2,31,10,7,35,0.8,12,81,15,5,2.3800000000000003,2.1463542340177146,1.5000220415293697,108,-1.4583877398514618,-1.4583877398514618,1.068893632309751,12,1.0,1.7725640865610712,-1.2524159494707356,1.563443867712796,0.8912048000000006,15,-1.0092049664728142,3.0523999733296305,3.966278138845225,23,-0.8889370512915862,1.068893632309751,0.09323344545151269,13,-0.6940194112518001,4.737453517198603,2.7569918532669657,12,-1.4427884677175051,1.1626895579321934,0.5155025477413089,23,-1.4583877398514618,1.2932448556233125,0.7769214638712052,22,9.283864000000008,108,0.49074074074074076,COMPLETE
422,-9999.0,2026-04-28 13:55:59.705663,2026-04-28 13:56:07.324194,0 days 00:00:07.618531,2,41,10,7,33,0.9,10,81,15,5,2.3200000000000003,2.436281654849352,1.3665323843990034,83,-1.4534911336007497,-1.126935745730152,1.0606586471245578,6,1.0,2.073964096281019,-1.109056980200011,2.3338715575684774,1.4225340000000308,12,-0.4355006608780702,2.874227795223213,2.5834389032323157,19,-0.5418998697038461,3.3494181285348947,1.6489529947251835,14,-0.5237909464737603,2.8833937857635035,0.9554420119163076,6,-1.126935745730152,1.0606586471245578,0.15807502053892808,15,-0.45505107543675694,2.1161200148814645,1.430751375981254,17,8.467583999999984,83,0.5662650602409639,COMPLETE
423,-9999.0,2026-04-28 13:56:07.329317,2026-04-28 13:56:14.933280,0 days 00:00:07.603963,2,34,11,7,33,0.8,10,81,15,5,2.4800000000000004,2.2564574713355614,1.8815546313594875,127,-3.165641378136598,-3.165641378136598,0.669335687645274,17,0.8333333333333334,1.8842912408599308,-0.9684330493021044,1.307030398909338,0.47742920000006794,17,-0.9006433580559976,3.035509638939178,4.374735734182167,27,-0.611542365579494,4.113372098705102,3.645273553364481,22,-0.8874677457666121,2.756152416461848,2.859952823564327,17,-3.165641378136598,0.669335687645274,-1.3131622635895512,22,-1.0446027774928903,1.6573445873526267,1.2450987406354308,22,11.710235600000063,127,0.5039370078740157,COMPLETE
424,-9999.0,2026-04-28 13:56:14.939760,2026-04-28 13:56:22.553623,0 days 00:00:07.613863,2,32,10,7,36,0.8,14,81,15,5,2.2800000000000002,3.0659717419070316,2.177235414458663,96,-1.0868564606575106,-1.0868564606575106,1.4761247357126634,11,1.0,2.658740568502279,-0.47954614589750966,4.637675041517206,2.0371344000000624,11,-1.0868564606575106,3.5023515663731146,4.155236644905158,21,-0.7492017273745784,1.750682672487006,0.69902751167501,12,-0.6765892260796011,5.0,3.384286075986087,13,-0.8868406858336857,1.4761247357126634,1.0868671381013773,19,-0.6691718627605292,2.028996435352203,1.7008607160842848,20,13.74663000000005,96,0.5729166666666666,COMPLETE
425,-9999.0,2026-04-28 13:56:22.558883,2026-04-28 13:56:30.148484,0 days 00:00:07.589601,2,32,11,7,36,0.8,14,81,15,4,2.54,2.7522012628434886,2.0599242324913947,94,-1.3103057124277169,-1.3103057124277169,1.1919979535597909,11,1.0,2.4684640558475652,-0.4430831430474763,1.1919979535597909,0.1651240000000609,11,-0.7214988481012562,4.96881638571688,4.590571464774484,18,-1.3103057124277169,1.8862033425429239,1.2491726633259148,14,-1.108754069230362,2.7875027192178394,2.757796199198359,16,-1.117162592374137,1.2958829889912136,0.7481362961275329,20,-0.5513218959475664,4.382804187032284,2.848744771522016,15,12.94092760000003,94,0.5425531914893617,COMPLETE
426,-9999.0,2026-04-28 13:56:30.153708,2026-04-28 13:56:37.870738,0 days 00:00:07.717030,2,30,10,5,33,0.8,9,80,13,3,2.68,1.3452855385585425,1.1646428925873031,138,-2.719626067432561,-2.255297466427374,0.7849572106291275,17,0.8333333333333334,1.3890208561313468,-2.255297466427374,0.7849572106291275,-0.5548276000000185,19,-1.9839185717719925,1.4324380909814964,1.2453604032366838,23,-1.5105063997052401,1.2043018875799416,0.5834021277056456,25,-0.9961652305696536,1.2502052243038468,0.5445139535958932,17,-1.1981760568623876,2.088840607097905,3.961073086904787,25,-1.446347155657698,1.310970210758938,1.2083353840808275,29,7.1348019999998735,138,0.4420289855072464,COMPLETE
427,-9999.0,2026-04-28 13:56:37.876488,2026-04-28 13:56:45.528842,0 days 00:00:07.652354,2,38,10,5,35,0.9,11,80,13,3,2.8,1.8265813902000543,0.5675180419973336,69,-2.7108208136476466,-2.4728101003757006,0.36279682963193616,4,0.8333333333333334,1.4015991736462867,-0.9214998686757008,2.2138572080291365,0.4257239999999829,4,-1.7669087951187084,1.7163687973087163,1.0856341946811066,14,-0.6345181521242614,1.691215431303836,0.7561115008690944,15,-1.005750787800751,1.7519895175558489,0.9931313102397255,10,-2.4728101003757006,0.36279682963193616,-1.9651331057566446,13,-0.9668691125887252,3.2232605573708515,2.1096403519507367,13,3.405813999999907,69,0.463768115942029,COMPLETE
428,0.4907253959553612,2026-04-28 13:56:45.534716,2026-04-28 13:56:53.166224,0 days 00:00:07.631508,2,31,10,7,36,0.8,14,81,15,4,2.6,2.2502968784148307,2.058707397410324,104,-1.5683398364231556,-1.5683398364231556,1.6072757323606421,12,1.0,2.138878618648799,-0.3871567717282459,2.0286194504038377,0.7527540000000332,12,-0.8641967798354111,3.8362097786565843,4.327895592809239,20,-1.5683398364231556,1.6072757323606421,1.013693538171978,15,-1.1387089939454713,2.448494958753419,2.2325200764740316,16,-1.4605224875265403,1.7052872029156496,2.2783637608216,23,-1.2346678332246517,1.8758941473988535,1.7470174161850593,18,12.961941999999894,104,0.5288461538461539,COMPLETE
429,0.4203219899619296,2026-04-28 13:56:53.174224,2026-04-28 13:57:00.851608,0 days 00:00:07.677384,3,32,10,5,30,0.8,8,82,13,3,2.7600000000000002,1.4919493067479503,1.1961773298313123,127,-2.4551076026956107,-2.4551076026956107,1.0528685685767691,16,1.0,1.4823726891411033,-1.6997735532385958,1.0528685685767691,0.12288400000002309,17,-2.4551076026956107,1.4366147112281733,1.1756249450425749,25,-1.2093431655589653,2.340923939355325,3.1169546359989253,28,-1.220013514738273,1.542891219520803,1.1774262807039415,16,-1.0944653479863564,1.3898366521012078,1.1319933312274433,20,-1.2444668645241586,1.1885607497054236,0.45218078601496625,21,7.367017599999914,127,0.4330708661417323,COMPLETE
430,-9999.0,2026-04-28 13:57:00.857444,2026-04-28 13:57:08.514122,0 days 00:00:07.656678,3,34,10,5,31,0.8,10,82,15,3,2.7,1.734118335697688,1.3181550497402865,107,-2.1402107253368143,-2.1402107253368143,0.23864147609501588,11,0.8333333333333334,1.6983881336383708,-1.4288081306009397,0.23864147609501588,-1.1203009999999902,11,-2.1402107253368143,1.8432892430146823,2.052948199205251,24,-0.3642687660304421,3.2134519182404366,2.398481263159291,19,-0.9824614421797094,1.9889128890563912,1.9805352266366372,17,-1.0907743030058985,1.7696223679465115,1.98471132534912,19,-1.1710003548117454,1.3507921198330892,0.6125552840914095,17,8.12615099999996,107,0.4672897196261682,COMPLETE
431,0.42859487066794844,2026-04-28 13:57:08.519452,2026-04-28 13:57:16.187906,0 days 00:00:07.668454,3,30,10,5,29,0.8,8,82,14,3,2.74,1.6664922843528143,1.3177006388253736,123,-2.0395836690778935,-2.0395836690778935,1.023428890773399,15,1.0,1.544612995962372,-1.7027856176866312,1.0880386183414912,0.19651100000006583,16,-2.0395836690778935,2.5141721474605037,2.741185269415225,21,-1.5573514814837832,1.1140586711606062,0.3550293903670454,27,-1.0855081906740072,2.502375016911451,2.4722855205150163,15,-1.0825944023035117,1.7568803614694342,2.07446245547096,20,-1.5950531260795395,1.023428890773399,0.06673019718392847,24,8.130832399999989,123,0.4634146341463415,COMPLETE
