ema_period,lookback_bars,min_close_ratio,left_bars,right_bars,rr_target,total_periods,positive_periods,positive_ratio,total_return_sum,total_trades_sum,avg_quarter_return,median_quarter_return,min_quarter_return,max_quarter_drawdown_worst,avg_profit_factor,median_profit_factor,min_profit_factor,min_trades_per_period,avg_trades_per_period,long_trades_total,short_trades_total,plateau_score
55,28,0.8,4,3,2.0,8,8,1.0,20.03009000000018,254,2.5037612500000224,2.4680450000000187,1.2194599999999722,-2.7259484220828285,1.833194373572927,1.8868545054945873,1.3606482713749095,20,31.75,126,128,0.5075687449232292
55,24,0.85,3,3,2.2,8,8,1.0,18.417558000000092,170,2.3021947500000115,2.3148830000000453,1.5464339999999632,-1.9388655163197501,2.2145863105693318,2.0548115199235455,1.8054679361640036,13,21.25,83,87,0.5073195478934284
60,24,0.8,4,3,2.0,8,8,1.0,21.242580000000345,233,2.655322500000043,2.567215000000045,0.8287900000000015,-2.1420893490217274,2.021252734160208,1.9499907991299725,1.2969858926233582,17,29.125,115,118,0.5068913006678373
55,20,0.8,3,3,2.4,8,8,1.0,21.36080000000029,254,2.670100000000036,2.989363000000045,0.4383519999999752,-2.225826068066061,1.859717655101507,1.8624867805992278,1.1156955690923835,21,31.75,128,126,0.5065875751784416
60,28,0.75,4,4,2.0,8,7,0.875,26.628060000000165,281,3.3285075000000206,3.5562200000000987,-0.6049799999999661,-1.5200241718290939,2.11215281428811,2.030183264173853,0.8316806891025715,29,35.125,147,134,0.5061299724193635
60,28,0.8,3,3,2.2,8,8,1.0,20.67830800000032,237,2.58478850000004,2.3046920000000526,1.3103720000000374,-2.3775916918858755,1.852585677783013,1.7546236266683186,1.435579327248763,18,29.625,118,119,0.505708153519673
55,28,0.85,4,3,2.2,8,8,1.0,19.477380000000124,206,2.4346725000000156,2.465043999999983,0.916003999999937,-2.214810158202584,2.0899021363868537,2.095985510513976,1.415317721203325,16,25.75,102,104,0.5030739398764633
60,24,0.8,3,3,2.0,8,8,1.0,19.8469600000003,224,2.4808700000000377,2.5404000000000426,0.8287900000000015,-2.1420893490217274,2.0549578253082257,1.8796138093984145,1.2637321485813207,17,28.0,110,114,0.5020128304635566
50,28,0.75,3,4,2.4,8,8,1.0,21.2381920000001,274,2.6547740000000126,2.5070610000000437,0.36737200000001025,-1.7909464022344608,1.7218989055288976,1.7396765082630845,1.114152368049824,26,34.25,152,122,0.501349527987266
50,28,0.75,3,4,2.2,8,8,1.0,21.718746000000078,274,2.7148432500000097,2.7447560000000593,0.04523600000001515,-1.7985548239053122,1.7552033656834194,1.7373499223038396,1.014056042706313,26,34.25,152,122,0.5007749333728971
60,20,0.8,3,3,2.0,8,8,1.0,19.425550000000392,253,2.428193750000049,2.4400700000000386,0.5555100000000035,-2.3643631572482864,1.8434826944358615,1.6979887678957704,1.1605960670017998,21,31.625,123,130,0.49962197411562514
50,20,0.75,4,4,2.4,8,8,1.0,19.958272000000022,258,2.4947840000000028,2.129377000000021,0.7483960000000289,-1.846937703752713,1.7014537242313112,1.597294585999438,1.210293299464424,26,32.25,141,117,0.49909324967137897
55,28,0.8,3,3,2.2,8,8,1.0,19.96496400000025,243,2.4956205000000313,2.1148550000000266,1.3246400000000103,-2.7259484220828285,1.8194938809333863,1.7109088327348032,1.3910468734316948,18,30.375,121,122,0.49785544187352393
55,24,0.8,4,4,2.4,8,8,1.0,18.019684000000048,190,2.252460500000006,2.394941999999989,0.31131200000003023,-1.6762385124885684,2.183532189801542,2.2069551255758277,1.1068440623167177,17,23.75,110,80,0.49764299442030313
60,20,0.8,4,3,2.4,8,8,1.0,20.90207600000038,262,2.6127595000000476,2.7819310000000486,0.2479379999999809,-2.313147519396932,1.754953835306991,1.7630924798296157,1.0585185901989849,21,32.75,127,135,0.49690548277632574
60,28,0.75,3,4,2.2,8,7,0.875,25.491974000000326,271,3.1864967500000407,2.9048650000000342,-0.7909139999999648,-1.5865454464147974,2.034887404021709,1.7566075276316686,0.7799495860042801,28,33.875,143,128,0.4956045289091839
55,24,0.75,4,4,2.2,8,7,0.875,25.782214000000238,277,3.2227767500000297,3.5696460000000596,-0.5938299999999841,-1.8153821409393534,1.983234424490877,2.186182035220161,0.8398322342247583,27,34.625,154,123,0.4953614023888383
50,20,0.8,4,4,2.4,8,8,1.0,17.430954000000007,208,2.178869250000001,1.9124280000000327,0.3186159999999827,-1.7503119283836717,1.8841712918791338,1.7176375412644846,1.0951251552498267,21,26.0,112,96,0.4946280886620314
55,28,0.85,4,3,2.0,8,8,1.0,17.76446000000014,206,2.2205575000000173,2.311995,0.8826099999999837,-2.214810158202584,2.0408079033545667,2.0761626101579242,1.4214524808877633,16,25.75,102,104,0.4944411686122266
60,28,0.75,3,4,2.4,8,7,0.875,25.164182000000057,271,3.145522750000007,3.0411590000000044,-0.5142479999999505,-2.1196647708578435,2.0043919801844314,1.8875376857467896,0.8569244123931731,28,33.875,143,128,0.49326393415065956
60,24,0.75,4,4,2.2,8,7,0.875,25.535596000000304,268,3.191949500000038,3.712115000000016,-0.654779999999966,-1.7973864754825029,1.9780579130109928,2.241785194594299,0.8112514629323291,30,33.5,145,123,0.49312450679043146
60,28,0.8,3,3,2.0,8,8,1.0,18.969270000000193,237,2.371158750000024,2.131950000000038,0.9184199999999754,-2.3775916918858755,1.8315987327622603,1.69822830714523,1.2989136459372561,18,29.625,118,119,0.49278328651617465
50,24,0.8,4,4,2.4,8,8,1.0,17.440800000000035,184,2.1801000000000044,2.0842620000000367,0.3186159999999827,-1.6769017520429572,2.1119054042516407,1.9922423660677526,1.0951251552498267,17,23.0,104,80,0.4914187676623604
55,20,0.85,3,3,2.0,8,8,1.0,17.06997000000021,195,2.1337462500000264,2.075000000000027,1.4643900000000043,-1.7200533290378028,2.0217983643247006,1.9950326636515054,1.4978564556213194,15,24.375,96,99,0.4914162972958997
50,24,0.75,3,4,2.2,8,7,0.875,24.19290400000005,261,3.024113000000006,3.1451850000000614,-0.4386460000000092,-1.7619028842321613,1.9822939613538508,2.002202519941706,0.8717184301339431,26,32.625,147,114,0.49089731085188965
60,20,0.85,4,3,2.0,8,8,1.0,16.883470000000344,200,2.110433750000043,1.985260000000022,0.7873099999999855,-2.1420893490217274,2.1943907796484035,1.896189029074313,1.214052869544409,16,25.0,97,103,0.4908842195190893
50,28,0.85,4,3,2.2,8,8,1.0,20.26296399999996,202,2.532870499999995,2.6817669999999683,0.1857859999999878,-1.9588820400317353,2.1197460426836447,2.1692235314176216,1.089011647127036,15,25.25,95,107,0.4907394728191049
55,24,0.85,3,3,2.0,8,8,1.0,15.956470000000134,170,1.9945587500000168,1.961965000000021,1.434930000000012,-1.9484664504113434,2.1050859958831825,1.8604442389450844,1.7500527124311025,13,21.25,83,87,0.4903508385393471
55,24,0.8,4,4,2.0,8,7,0.875,19.9052900000001,190,2.4881612500000125,2.2408400000000217,-0.15803999999999263,-1.1531901429171556,2.4831210979175453,2.3569107309888997,0.9308298319327786,17,23.75,110,80,0.490268134958603
60,28,0.8,4,3,2.4,8,8,1.0,19.90884800000019,248,2.488606000000024,2.328897000000041,0.16367999999997718,-2.7410896610348408,1.750990850884843,1.7568575414666125,1.0430017129225766,20,31.0,124,124,0.4902223427559717
60,28,0.75,3,4,2.0,8,7,0.875,24.454820000000154,271,3.0568525000000193,3.2196650000000604,-1.067579999999968,-1.6830050615169079,2.0469779109455537,1.9540082722673198,0.702974759615389,28,33.875,143,128,0.4887584356243093
50,28,0.8,4,4,2.0,8,8,1.0,18.110819999999997,204,2.2638524999999996,2.239995000000028,0.5101699999999987,-1.790372505299321,2.0209517028489747,2.105491000539909,1.21728973904948,16,25.5,115,89,0.48870288717793137
55,28,0.75,4,4,2.2,8,7,0.875,24.60275600000028,285,3.075344500000035,3.143195000000132,-0.5128819999999701,-1.536445928751405,1.8868689519198818,1.9272012886752328,0.8607229949544651,28,35.625,157,128,0.4883504727504167
55,20,0.85,4,4,2.2,8,8,1.0,16.374632000000155,163,2.0468290000000193,2.3827940000000547,0.09203199999998635,-1.3239004192228576,2.230685897268645,2.301926358852382,1.0418843211410351,16,20.375,88,75,0.48799503561296004
60,24,0.8,4,3,2.4,8,8,1.0,20.645408000000252,233,2.5806760000000315,2.6288060000000613,0.07326999999996975,-2.362723421025044,1.9321606087633674,1.8441236838726092,1.0188027520228229,17,29.125,115,118,0.4879668034139571
50,24,0.75,3,4,2.0,8,7,0.875,23.55713999999997,261,2.944642499999996,3.1492850000000017,-0.7332599999999911,-1.6903503144320333,2.0316958813906076,2.0866393383046766,0.7855588699771918,26,32.625,147,114,0.4878946722964578
50,28,0.8,4,4,2.2,8,8,1.0,19.051750000000013,204,2.3814687500000016,2.1875110000000086,0.2917520000000007,-1.7853738929971652,2.006689438275922,1.9558680752306838,1.1225694240221848,16,25.5,115,89,0.48775444190969774
50,24,0.75,3,4,2.4,8,7,0.875,23.691148000000062,261,2.961393500000008,3.0010030000000465,-0.14403199999998284,-1.7714555428471896,1.8830842537697299,1.9460065962432327,0.9578779902907008,26,32.625,147,114,0.48745385958587883
60,20,0.75,3,3,2.0,8,7,0.875,24.4776200000003,305,3.0597025000000375,3.067235000000068,-0.0011100000000152654,-2.241211650383442,1.8349627316342412,1.8414663772588842,0.9997344986689018,29,38.125,151,154,0.48732253327655206
55,28,0.8,3,3,2.0,8,8,1.0,18.243540000000145,243,2.280442500000018,2.2116550000000124,1.1084599999999778,-2.7259484220828285,1.785898990015394,1.8046559938034406,1.3278206606926275,18,30.375,121,122,0.4871913088180613
55,24,0.75,4,4,2.4,8,7,0.875,24.045280000000137,277,3.005660000000017,2.9158080000001196,-0.285309999999972,-1.7911328113619847,1.870808335528492,1.9120479198168732,0.9230462165041685,27,34.625,154,123,0.48667640137978196
60,20,0.85,3,3,2.2,8,8,1.0,17.299812000000372,191,2.1624765000000465,2.0931720000000764,0.7227279999999947,-2.116594217580301,2.0800602076226484,1.9644396808882059,1.1964943952192795,16,23.875,93,98,0.48615411010200354
55,24,0.75,4,4,2.0,8,7,0.875,24.069810000000114,277,3.0087262500000143,3.468585000000024,-0.9023499999999962,-1.8397703768778508,1.967069707345779,2.148889369070167,0.7566182519453578,27,34.625,154,123,0.48468115106071447
55,28,0.8,4,3,2.4,8,8,1.0,18.406394000000148,254,2.3007992500000185,2.153503999999995,0.35969199999996704,-2.7259484220828285,1.6978048867141309,1.6605932600379958,1.0912900687799718,20,31.75,126,128,0.4839360824764919
55,28,0.85,4,4,2.2,8,8,1.0,16.38121200000011,166,2.047651500000014,1.934451000000048,0.45082599999999307,-1.130402904457335,2.2715225069559555,2.317498760032291,1.2359591962776355,13,20.75,95,71,0.48379202367661694
50,24,0.85,4,3,2.2,8,8,1.0,17.81152599999998,170,2.2264407499999974,2.278848,0.5052359999999645,-1.656435807998684,2.0824795724534013,2.1351327724907883,1.2667631141265692,14,21.25,82,88,0.48330554664773934
60,24,0.75,4,4,2.0,8,7,0.875,23.89839000000017,268,2.987298750000021,3.325290000000003,-0.9342599999999757,-1.7923606329852575,1.9681994733197576,2.194200773492689,0.7306878520406164,30,33.5,145,123,0.48329464708268693
50,28,0.85,4,3,2.0,8,8,1.0,18.501810000000063,202,2.312726250000008,2.487510000000026,0.23317000000002697,-1.9588820400317353,2.070746831778206,2.011870348940974,1.1180087758809987,15,25.25,95,107,0.48284506992399184
55,28,0.75,4,4,2.0,8,7,0.875,23.56512000000017,285,2.9456400000000214,2.916429999999981,-0.826479999999985,-1.5903651089150463,1.9159675225906885,1.987075624326572,0.7755630746837764,28,35.625,157,128,0.4822382735723109
60,24,0.75,4,4,2.4,8,7,0.875,23.735914000000136,268,2.966989250000017,3.0812039999999596,-0.3752999999999562,-2.0782388818348556,1.8582315864300116,1.8070619008967057,0.891815073824044,30,33.5,145,123,0.4822026653652886
50,20,0.85,4,3,2.0,8,8,1.0,16.812610000000117,196,2.1015762500000146,2.419289999999996,0.2653100000000297,-1.4638005473201232,1.9010621968195123,1.8851989755685383,1.140082895535783,17,24.5,97,99,0.48138471042580677
60,24,0.85,4,3,2.2,8,8,1.0,17.55311000000026,174,2.1941387500000324,2.138882000000031,0.9198240000000579,-2.3775916918858755,2.2453306123656214,2.022610012239057,1.3782489007131478,12,21.75,85,89,0.48133269068737866
50,24,0.8,3,4,2.4,8,8,1.0,16.20845000000004,173,2.026056250000005,1.8955990000000478,0.06740400000002644,-1.7871890952906893,2.1551920043158495,2.0779568731368987,1.0313638267181657,16,21.625,99,74,0.48085989530806583
60,28,0.85,4,3,2.2,8,8,1.0,19.04484600000036,205,2.380605750000045,2.185468000000046,1.515508000000021,-2.372955517237955,1.9464772871510185,1.9469163186275436,1.4737926320067964,13,25.625,101,104,0.48082896455163443
55,24,0.85,4,4,2.2,8,8,1.0,15.98147600000015,144,1.9976845000000187,2.1333220000000375,0.07164600000000299,-0.9625900745134018,2.4741329431510906,2.249454686545776,1.040762149676275,12,18.0,81,63,0.4804547177720391
55,28,0.85,3,3,2.2,8,8,1.0,17.423074000000117,197,2.1778842500000146,2.24277500000003,0.916003999999937,-2.214810158202584,1.9816002283906737,2.0022831774213543,1.415317721203325,14,24.625,98,99,0.47995519697665423
55,28,0.75,4,4,2.4,8,7,0.875,22.86413400000014,285,2.8580167500000173,2.731402000000116,-0.19928399999995516,-1.6511112332454823,1.7902950086297849,1.7970096629489478,0.9458829152251599,28,35.625,157,128,0.4798350133742688
60,28,0.8,3,3,2.4,8,8,1.0,19.005326000000224,237,2.375665750000028,2.114092000000045,0.026479999999984294,-2.408374454224315,1.7730543055488788,1.7562619575749094,1.006956777603795,18,29.625,118,119,0.47815908661047507
55,24,0.75,3,4,2.2,8,7,0.875,23.710588000000264,268,2.963823500000033,3.402357000000078,-1.106689999999999,-2.0458043013378746,1.92427158131396,2.097512576515304,0.7015036884195741,26,33.5,150,118,0.47795941009579257
55,28,0.85,4,4,2.0,8,8,1.0,15.638240000000092,166,1.9547800000000115,2.116825000000022,0.21615000000001494,-1.1333834313315714,2.2915387814868993,2.269927283645768,1.113131408293696,13,20.75,95,71,0.47707867824943534
55,24,0.75,3,4,2.4,8,7,0.875,23.14670000000013,268,2.8933375000000163,2.7620350000001292,-0.8484299999999778,-1.9672057366597357,1.879493652280534,1.862890585111887,0.7711615487316469,26,33.5,150,118,0.4767852408799944
50,20,0.85,4,4,2.2,8,8,1.0,15.045179999999991,154,1.880647499999999,1.9886320000000346,0.030523999999965135,-1.2487265123766553,2.218715039766094,1.922588854878366,1.013891657450758,15,19.25,85,69,0.47666721072445173
50,20,0.8,3,4,2.2,8,7,0.875,18.19984599999995,196,2.274980749999994,2.12725300000004,-0.28278600000002374,-1.8544653750337825,2.138580353337109,1.9508769919277245,0.8796778201375139,20,24.5,107,89,0.4760932260971869
55,24,0.8,3,4,2.2,8,7,0.875,19.483260000000122,180,2.4354075000000153,2.49451599999998,-0.4362240000000184,-1.4486499036478402,2.44167105922945,2.365537988268712,0.8090756302520984,16,22.5,106,74,0.47526555365331774
50,20,0.85,3,3,2.2,8,8,1.0,17.726422000000074,184,2.2158027500000093,2.2063250000000534,0.156665999999972,-1.9091481541029482,2.0008249601038792,1.982667193781074,1.0698615842891082,15,23.0,93,91,0.47476405310624387
55,28,0.8,3,3,2.4,8,8,1.0,18.29902800000016,243,2.28737850000002,2.2815020000000685,0.22249199999997415,-2.7259484220828285,1.7418149084777659,1.714167400873654,1.0564686175477702,18,30.375,121,122,0.4743411030153856
60,28,0.85,3,3,2.2,8,8,1.0,17.774908000000345,198,2.221863500000043,2.051567000000054,1.4145699999999817,-2.372955517237955,1.9408150524998204,1.8446025843902716,1.435579327248763,13,24.75,97,101,0.4742550531287531
60,24,0.75,3,4,2.2,8,7,0.875,23.072748000000274,260,2.8840935000000343,3.6013910000000537,-1.167639999999981,-2.106175505697722,1.8952136705868616,2.184804201551448,0.6634131436181601,28,32.5,142,118,0.472289136745582
50,28,0.85,4,4,2.0,8,8,1.0,15.288029999999942,164,1.9110037499999928,2.3482950000000113,0.38186000000002274,-1.7855761366632508,2.223897137485417,2.472189627845718,1.1776836815411151,13,20.5,90,74,0.47170443595259903
50,28,0.75,3,4,2.0,8,7,0.875,21.08914000000005,274,2.6361425000000063,2.804664999999984,-0.27689999999999104,-1.80622816661856,1.7861828959068933,1.8707367631784146,0.9139597173628022,26,34.25,152,122,0.47092066765676416
50,28,0.85,4,3,2.4,8,8,1.0,16.93033600000011,202,2.116292000000014,2.1018850000000366,0.4124220000000456,-1.9588820400317353,1.8836603749354763,1.9623062152673918,1.19759487545575,15,25.25,95,107,0.47078116356484556
55,28,0.85,3,3,2.0,8,8,1.0,15.63920000000012,197,1.954900000000015,2.1811350000000007,0.8826099999999837,-2.214810158202584,1.925752927997869,1.9367856093444136,1.4121898026867876,14,24.625,98,99,0.4703481877163525
50,20,0.75,3,4,2.2,8,7,0.875,20.717561999999933,245,2.5896952499999917,2.330074000000115,-0.46615600000000645,-1.8466441018018496,1.8546878230670643,1.739509460974288,0.8407937158469974,25,30.625,136,109,0.46982377677822357
60,20,0.8,4,4,2.2,8,7,0.875,19.5875640000003,210,2.4484455000000374,2.503789000000123,-0.5943480000000001,-1.8914308443348768,1.9594663793493838,1.9469889023987728,0.8131515824088094,20,26.25,113,97,0.4694955930421484
60,24,0.75,3,4,2.4,8,7,0.875,22.421060000000146,260,2.8026325000000183,2.709520000000032,-0.9384199999999732,-2.0939744148834096,1.8305254770837092,1.7059385344672164,0.7294886799305934,28,32.5,142,118,0.4693149239769927
60,20,0.85,3,3,2.0,8,8,1.0,14.60022000000032,191,1.82502750000004,1.6547850000000364,0.3044699999999789,-2.1420893490217274,2.039119549372083,1.7770380328266977,1.0827789272207704,16,23.875,93,98,0.4693075128123275
55,20,0.8,4,4,2.4,8,7,0.875,18.438734000000135,217,2.304841750000017,2.3821800000000004,-0.1946240000000099,-1.6854009256240199,1.9111458808148707,1.881715549098518,0.9502555923608526,20,27.125,121,96,0.46928576560705804
50,20,0.8,3,4,2.0,8,7,0.875,17.14928999999995,196,2.143661249999994,2.007765000000006,-0.48709999999999587,-1.545761037323548,2.110916612158645,1.8961973667647385,0.7927445707672399,20,24.5,107,89,0.46883664575200396
50,28,0.8,4,4,2.4,8,8,1.0,16.009668000000012,204,2.0012085000000015,1.8640710000000116,0.5564839999999904,-1.7804031146338561,1.7643571284002535,1.6007158098347336,1.2337873377305388,16,25.5,115,89,0.46870358935606504
60,20,0.75,4,4,2.2,8,7,0.875,21.849352000000298,258,2.7311690000000373,2.9403010000000562,-0.5747219999999831,-2.6869594682939235,1.8350374346467153,1.8781674881263304,0.8343291842747074,26,32.25,139,119,0.46862531176185557
55,20,0.75,4,4,2.2,8,7,0.875,21.07097000000011,261,2.6338712500000137,2.8936450000000558,-0.41356600000002075,-2.3846885528190365,1.8109718863105289,1.8799464772270986,0.8790530502427283,26,32.625,142,119,0.4678034110611409
50,20,0.85,3,3,2.4,8,8,1.0,16.50133200000017,183,2.062666500000021,2.4925809999999937,0.11509200000006103,-1.8820813740446016,1.9710770180790131,2.1301348858770366,1.0349498642600083,15,22.875,92,91,0.4674214336041287
50,28,0.85,4,4,2.2,8,8,1.0,16.07397599999998,164,2.0092469999999976,2.295131000000028,0.12424399999999558,-1.7810620326592779,2.1717491876961152,2.466409721043024,1.058843811273932,13,20.5,90,74,0.46731331167246665
50,28,0.85,3,3,2.2,8,8,1.0,17.803118000000005,189,2.2253897500000006,2.2196120000000263,0.1857859999999878,-1.9588820400317353,2.0274396864504745,1.9784642362063092,1.089011647127036,13,23.625,90,99,0.46689973250744654
55,24,0.75,3,4,2.0,8,7,0.875,21.93705000000009,268,2.7421312500000115,3.1791950000000346,-1.364949999999998,-2.1246875379243626,1.8915546197419608,2.0660626010269993,0.6318458281075112,26,33.5,150,118,0.466492063921777
60,24,0.85,4,3,2.0,8,8,1.0,15.03806000000023,174,1.8797575000000288,1.740900000000023,0.604220000000022,-2.3775916918858755,2.2278338955165364,1.9272832821831425,1.247354937245191,12,21.75,85,89,0.465790658806206
60,24,0.8,3,3,2.4,8,7,0.875,20.65062200000025,224,2.5813277500000313,2.799341000000033,-0.06393000000002313,-2.496583685075925,2.0190450799192723,1.9677024710268256,0.9835941048611998,17,28.0,110,114,0.465252932265033
60,20,0.8,3,3,2.4,8,7,0.875,20.45708200000042,252,2.5571352500000524,2.7819310000000486,-0.3394700000000195,-2.7654164631851055,1.807984170530021,1.805624572333992,0.9198779299064609,21,31.5,122,130,0.4650813009068355
55,28,0.75,3,4,2.2,8,7,0.875,21.591888000000246,274,2.6989860000000307,2.6582770000000644,-1.025741999999985,-1.9656250027238722,1.7989577445374558,1.7881792432016512,0.7214519641761236,26,34.25,152,122,0.4649474207802993
55,24,0.8,3,4,2.0,8,7,0.875,18.03516000000003,180,2.2543950000000037,2.2633199999999687,-0.6206399999999945,-1.5068322765913684,2.413123164619802,2.253045446098313,0.7283613445378163,16,22.5,106,74,0.46488830062954606
55,28,0.85,4,3,2.4,8,8,1.0,15.275758000000184,206,1.909469750000023,1.7331090000000438,0.7989040000000003,-2.214810158202584,1.7997714693833609,1.643613046035127,1.2161981359803422,16,25.75,102,104,0.4648465406173695
55,20,0.75,4,4,2.0,8,7,0.875,20.20379000000011,261,2.525473750000014,2.6966550000000256,-0.7104600000000016,-1.8362800711203318,1.8227457344195683,1.8963154669938513,0.7922267064397257,26,32.625,142,119,0.4644091671229662
60,24,0.85,3,3,2.2,8,8,1.0,15.410296000000235,166,1.9262870000000294,1.935183000000018,0.9198240000000579,-2.3775916918858755,2.093930542060084,1.9755658438043433,1.3400355959551145,12,20.75,81,85,0.4641986024817803
55,20,0.8,3,4,2.2,8,7,0.875,19.064376000000138,206,2.3830470000000172,2.414225999999975,-0.637364000000018,-1.708386634870046,2.027151414679671,1.9086554163513516,0.743612476568217,19,25.75,117,89,0.4640515466223626
60,28,0.85,4,3,2.0,8,8,1.0,16.915980000000232,205,2.114497500000029,2.0335850000000044,1.0817399999999866,-2.372955517237955,1.8825446555446943,1.9513349114436103,1.333093153013338,13,25.625,101,104,0.4640211063115794
60,24,0.75,3,4,2.0,8,7,0.875,21.686410000000134,260,2.7108012500000167,3.36937500000003,-1.3968599999999887,-2.1563517508047103,1.8898915313193743,2.150926392855072,0.5973376073057288,28,32.5,142,118,0.46393035960417484
55,28,0.75,3,4,2.4,8,7,0.875,20.937290000000175,274,2.617161250000022,2.7782650000000464,-0.762403999999961,-1.8821504101601212,1.760507120238143,1.8463985991437921,0.7929633994666685,26,34.25,152,122,0.46384797743977396
50,20,0.75,3,4,2.0,8,7,0.875,19.756819999999966,245,2.4696024999999957,2.0857350000000774,-0.7099599999999873,-1.8461080300228176,1.8732843178977565,1.692598947845544,0.757527322404375,25,30.625,136,109,0.46382284364094867
50,24,0.8,3,4,2.2,8,7,0.875,17.603038000000005,173,2.2003797500000006,2.4295420000000623,-0.13063800000001624,-1.6118086705025212,2.2555367164392552,2.359199220296583,0.9392126936857256,16,21.625,99,74,0.4632976927168792
55,24,0.8,3,4,2.4,8,7,0.875,17.38373400000005,180,2.1729667500000063,2.452766999999989,-0.2518079999999867,-1.8029332934931537,2.2865107372817066,2.291226373378377,0.8897899159663932,16,22.5,106,74,0.4610914695352755
60,20,0.8,4,4,2.0,8,7,0.875,17.878390000000245,210,2.2347987500000306,2.296515000000099,-0.8494899999999861,-1.5267261458272852,1.9358717794939762,1.8977029310780176,0.7329412023603346,20,26.25,113,97,0.4605215688399767
50,28,0.85,3,3,2.0,8,8,1.0,16.046950000000027,189,2.0058687500000034,1.78602499999998,0.23317000000002697,-1.9588820400317353,1.9862152060786102,1.7965115374644656,1.1180087758809987,13,23.625,90,99,0.4594127636390119
60,28,0.85,3,3,2.0,8,8,1.0,15.81929000000024,198,1.97741125000003,2.0335850000000044,0.9707399999999922,-2.372955517237955,1.8985733253578312,1.8361322631742123,1.2989136459372561,13,24.75,97,101,0.459342772019193
50,28,0.85,3,3,2.4,8,8,1.0,16.042196000000096,189,2.005274500000012,2.2380600000000195,0.4124220000000456,-1.9588820400317353,1.9197223153316771,1.9762501645264687,1.19759487545575,13,23.625,90,99,0.4592537355846555
60,20,0.75,4,4,2.0,8,7,0.875,19.958400000000164,258,2.4948000000000206,2.4838350000000564,-0.8614799999999811,-2.2403184290326896,1.8038184067606864,1.785361738238275,0.7516675987155079,26,32.25,139,119,0.4589000321414918
50,24,0.85,4,3,2.0,8,8,1.0,14.818770000000068,170,1.8523462500000085,2.004695000000012,0.2653100000000297,-1.692213668693664,1.9135892265214076,1.946330271213567,1.140082895535783,14,21.25,82,88,0.4583920963040336
55,28,0.75,3,4,2.0,8,7,0.875,20.582140000000138,274,2.572767500000017,2.909129999999971,-1.289079999999987,-2.0494019274187805,1.806411479873724,1.8930597413269914,0.6499405288855845,26,34.25,152,122,0.4582542105120162
55,20,0.85,4,4,2.0,8,7,0.875,15.39370000000011,163,1.9242125000000136,2.076879999999992,-0.1342699999999919,-1.3616489754703234,2.2918485316166217,2.1122889312618836,0.9388929089924417,16,20.375,88,75,0.4580662730631776
60,20,0.75,4,4,2.4,8,7,0.875,19.729996000000106,258,2.4662495000000133,2.505270000000026,-0.2879639999999628,-2.5534945738699073,1.6979403522379255,1.815699256844563,0.9169907698339151,26,32.25,139,119,0.45779666053590384
55,20,0.8,3,4,2.0,8,7,0.875,17.874270000000124,206,2.2342837500000154,2.0759200000000977,-0.8217799999999942,-1.7061786575288826,2.050423821996774,1.8812447276418311,0.6694288679533705,19,25.75,117,89,0.45779596503032965
55,20,0.85,4,3,2.4,8,7,0.875,18.733302000000172,206,2.3416627500000216,2.6647349999999848,-0.4403719999999889,-1.7973587376088043,2.025370427657674,2.2784485395423695,0.8762673290138434,17,25.75,100,106,0.4575823033553941
50,20,0.8,3,4,2.4,8,7,0.875,15.748396000000032,196,1.968549500000004,1.5810320000001044,-0.078471999999985,-1.7995761960416448,1.8657261923926824,1.6488969640683493,0.9666110695077972,20,24.5,107,89,0.4570093564197379
60,24,0.8,4,4,2.2,8,7,0.875,19.156930000000283,188,2.3946162500000354,2.2588920000000456,-0.8042320000000047,-1.4442567384442002,2.1614247229787074,2.113197574010187,0.7301026589300561,16,23.5,105,83,0.4568925463139176
50,24,0.8,3,4,2.0,8,7,0.875,16.27075999999994,173,2.0338449999999924,2.029015000000045,-0.3286799999999923,-1.2515028487056208,2.2618830514068358,2.2190055804162765,0.8470615606532954,16,21.625,99,74,0.4567344507529453
50,20,0.75,3,4,2.4,8,7,0.875,18.407724000000037,245,2.3009655000000047,1.9407140000000322,-0.22235199999998123,-1.7160835593469321,1.682078060986558,1.5559901222130392,0.9240601092896248,25,30.625,136,109,0.4565148546241783
55,20,0.75,4,4,2.4,8,7,0.875,18.855172000000074,261,2.3568965000000093,2.4625610000001186,-0.11667199999999545,-2.2388102310197904,1.6602000749820136,1.741885699877397,0.9658793940457435,26,32.625,142,119,0.4561580233558318
50,24,0.85,3,3,2.2,8,8,1.0,15.670580000000012,159,1.9588225000000015,2.131355999999951,0.156665999999972,-1.656435807998684,2.046069943066776,2.069701801290142,1.0698615842891082,12,19.875,78,81,0.4555804564849098
50,20,0.85,4,3,2.4,8,7,0.875,17.945120000000117,195,2.2431400000000146,2.258797999999984,-0.15090799999993854,-1.79223053911869,1.9681074721898755,1.9580904021249492,0.9575989165678751,17,24.375,96,99,0.4550423775766158
55,28,0.85,3,3,2.4,8,8,1.0,14.869098000000179,197,1.8586372500000223,1.7677790000000138,0.6835039999999903,-2.214810158202584,1.819270756194337,1.7328683540895127,1.1993164666223437,14,24.625,98,99,0.45362126318359836
