trade_id,side,pivot1_time,pivot2_time,confirm_time,entry_time,entry_price,stop_price,target_price,pivot1_price,pivot2_price,stoch_p1,stoch_p2,channel_state_p1,channel_state_p2,exit_reason,valid_time_order,valid_price_divergence,valid_osc_divergence,valid_channel_state,valid_trigger_break,valid_stop_structure,valid_target_rr,valid_all
100,long,2024-07-19 22:50:00+00:00,2024-07-19 23:40:00+00:00,2024-07-19 23:55:00+00:00,2024-07-20 00:00:00+00:00,66690.01,66616.19,66837.65,66654.0,66616.19,5.9,13.2,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
101,short,2024-07-20 02:45:00+00:00,2024-07-20 03:10:00+00:00,2024-07-20 03:25:00+00:00,2024-07-20 03:30:00+00:00,66671.98,66750.0,66515.94,66634.48,66750.0,94.5,92.5,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
102,short,2024-07-21 09:15:00+00:00,2024-07-21 10:05:00+00:00,2024-07-21 10:20:00+00:00,2024-07-21 10:25:00+00:00,66965.99,67062.77,66772.43,66956.59,67062.77,84.5,83.3,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
103,short,2024-07-22 10:00:00+00:00,2024-07-22 10:25:00+00:00,2024-07-22 10:40:00+00:00,2024-07-22 10:45:00+00:00,67482.0,67524.0,67398.0,67476.01,67524.0,97.6,97.6,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
104,long,2024-07-22 13:55:00+00:00,2024-07-22 15:05:00+00:00,2024-07-22 15:20:00+00:00,2024-07-22 15:25:00+00:00,66850.01,66559.97,67430.09,66991.27,66559.97,10.0,16.5,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
105,short,2024-07-25 06:50:00+00:00,2024-07-25 07:35:00+00:00,2024-07-25 07:50:00+00:00,2024-07-25 07:55:00+00:00,64306.0,64390.0,64138.0,64369.05,64390.0,91.7,83.8,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
106,long,2024-07-27 23:15:00+00:00,2024-07-28 00:05:00+00:00,2024-07-28 00:20:00+00:00,2024-07-28 00:25:00+00:00,67672.01,67260.54,68494.95,68040.55,67260.54,5.7,11.4,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
107,long,2024-07-28 20:35:00+00:00,2024-07-28 21:10:00+00:00,2024-07-28 21:25:00+00:00,2024-07-28 21:30:00+00:00,67904.18,67801.62,68109.3,67954.48,67801.62,9.4,17.0,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
108,long,2024-07-29 07:45:00+00:00,2024-07-29 08:40:00+00:00,2024-07-29 08:55:00+00:00,2024-07-29 09:00:00+00:00,69528.06,69375.0,69834.18,69446.0,69375.0,14.2,35.4,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
109,long,2024-08-01 13:35:00+00:00,2024-08-01 15:30:00+00:00,2024-08-01 15:45:00+00:00,2024-08-01 15:50:00+00:00,62986.01,62666.07,63625.89,64466.21,62666.07,9.1,10.4,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
110,long,2024-08-04 03:30:00+00:00,2024-08-04 04:05:00+00:00,2024-08-04 04:20:00+00:00,2024-08-04 04:25:00+00:00,60738.25,60669.97,60874.81,60692.0,60669.97,7.7,15.4,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
111,short,2024-08-04 18:50:00+00:00,2024-08-04 19:30:00+00:00,2024-08-04 19:45:00+00:00,2024-08-04 19:50:00+00:00,59243.31,59497.21,58735.51,58930.58,59497.21,95.3,93.4,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
112,short,2024-08-05 20:05:00+00:00,2024-08-05 21:15:00+00:00,2024-08-05 21:30:00+00:00,2024-08-05 21:35:00+00:00,54640.03,55200.0,53520.09,54321.6,55200.0,93.5,86.4,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
113,short,2024-08-12 07:40:00+00:00,2024-08-12 08:05:00+00:00,2024-08-12 08:20:00+00:00,2024-08-12 08:25:00+00:00,58782.75,59025.66,58296.93,58984.85,59025.66,92.2,86.4,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
114,short,2024-08-15 21:55:00+00:00,2024-08-15 22:40:00+00:00,2024-08-15 22:55:00+00:00,2024-08-15 23:00:00+00:00,57667.07,57885.0,57231.21,57632.34,57885.0,95.1,91.9,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
115,long,2024-08-16 20:45:00+00:00,2024-08-16 21:20:00+00:00,2024-08-16 21:35:00+00:00,2024-08-16 21:40:00+00:00,59100.0,58994.04,59311.92,59184.72,58994.04,7.2,7.6,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
116,long,2024-08-17 18:05:00+00:00,2024-08-17 18:40:00+00:00,2024-08-17 18:55:00+00:00,2024-08-17 19:00:00+00:00,59371.88,59294.31,59527.02,59368.0,59294.31,5.4,9.5,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
117,short,2024-08-17 23:20:00+00:00,2024-08-18 00:00:00+00:00,2024-08-18 00:15:00+00:00,2024-08-18 00:20:00+00:00,59465.9,59550.0,59297.7,59419.5,59550.0,92.3,88.6,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
118,long,2024-08-18 14:05:00+00:00,2024-08-18 14:35:00+00:00,2024-08-18 14:50:00+00:00,2024-08-18 14:55:00+00:00,59808.03,59669.85,60084.39,59822.54,59669.85,2.9,11.5,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
119,short,2024-08-19 06:45:00+00:00,2024-08-19 07:10:00+00:00,2024-08-19 07:25:00+00:00,2024-08-19 07:30:00+00:00,58682.33,58745.82,58555.35,58660.84,58745.82,96.3,87.8,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
120,long,2024-08-24 10:55:00+00:00,2024-08-24 11:55:00+00:00,2024-08-24 12:10:00+00:00,2024-08-24 12:15:00+00:00,64018.99,63868.0,64320.97,64098.0,63868.0,7.3,18.3,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
121,short,2024-08-26 03:30:00+00:00,2024-08-26 04:20:00+00:00,2024-08-26 04:35:00+00:00,2024-08-26 04:40:00+00:00,64155.0,64205.31,64054.38,64121.0,64205.31,95.2,74.2,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
122,short,2024-08-26 10:05:00+00:00,2024-08-26 10:40:00+00:00,2024-08-26 10:55:00+00:00,2024-08-26 11:00:00+00:00,63942.01,64039.2,63747.63,64018.3,64039.2,94.4,84.7,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
123,long,2024-08-28 13:10:00+00:00,2024-08-28 14:00:00+00:00,2024-08-28 14:15:00+00:00,2024-08-28 14:20:00+00:00,59597.0,59172.01,60446.98,59774.3,59172.01,6.1,19.5,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
124,short,2024-08-31 10:55:00+00:00,2024-08-31 11:20:00+00:00,2024-08-31 11:35:00+00:00,2024-08-31 11:40:00+00:00,59153.21,59188.9,59081.83,59170.4,59188.9,93.9,87.2,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
125,long,2024-09-01 19:40:00+00:00,2024-09-01 21:30:00+00:00,2024-09-01 21:45:00+00:00,2024-09-01 21:50:00+00:00,58218.26,58093.57,58467.64,58292.0,58093.57,9.0,13.7,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
126,short,2024-09-02 08:30:00+00:00,2024-09-02 10:30:00+00:00,2024-09-02 10:45:00+00:00,2024-09-02 10:50:00+00:00,58436.0,58587.0,58134.0,58300.0,58587.0,91.5,86.1,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
127,long,2024-09-02 13:35:00+00:00,2024-09-02 14:10:00+00:00,2024-09-02 14:25:00+00:00,2024-09-02 14:30:00+00:00,58200.01,58104.0,58392.03,58149.54,58104.0,7.8,22.5,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
128,long,2024-09-03 03:05:00+00:00,2024-09-03 03:55:00+00:00,2024-09-03 04:10:00+00:00,2024-09-03 04:15:00+00:00,59112.01,59041.86,59252.31,59238.0,59041.86,5.0,7.4,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
129,short,2024-09-04 07:40:00+00:00,2024-09-04 08:30:00+00:00,2024-09-04 08:45:00+00:00,2024-09-04 08:50:00+00:00,56790.52,56909.94,56551.68,56881.0,56909.94,93.1,78.3,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
130,short,2024-09-07 23:45:00+00:00,2024-09-08 01:20:00+00:00,2024-09-08 01:35:00+00:00,2024-09-08 01:40:00+00:00,54275.0,54365.44,54094.12,54196.64,54365.44,87.7,87.5,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
131,long,2024-09-08 05:55:00+00:00,2024-09-08 06:40:00+00:00,2024-09-08 06:55:00+00:00,2024-09-08 07:00:00+00:00,54327.15,54261.1,54459.25,54327.52,54261.1,9.2,18.5,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
132,long,2024-09-09 02:30:00+00:00,2024-09-09 03:15:00+00:00,2024-09-09 03:30:00+00:00,2024-09-09 03:35:00+00:00,55088.0,54764.68,55734.64,54851.1,54764.68,5.3,56.6,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
133,long,2024-09-09 23:05:00+00:00,2024-09-10 00:25:00+00:00,2024-09-10 00:40:00+00:00,2024-09-10 00:45:00+00:00,56704.0,56624.5,56863.0,57054.02,56624.5,5.6,7.4,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
134,short,2024-09-12 11:30:00+00:00,2024-09-12 12:05:00+00:00,2024-09-12 12:20:00+00:00,2024-09-12 12:25:00+00:00,58058.0,58162.11,57849.78,58146.17,58162.11,88.1,72.4,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
135,short,2024-09-16 05:20:00+00:00,2024-09-16 06:15:00+00:00,2024-09-16 06:30:00+00:00,2024-09-16 06:35:00+00:00,58764.12,58863.86,58564.64,58641.1,58863.86,90.6,86.6,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
136,short,2024-09-20 18:55:00+00:00,2024-09-20 19:35:00+00:00,2024-09-20 19:50:00+00:00,2024-09-20 19:55:00+00:00,62965.28,63030.01,62835.82,62979.07,63030.01,91.6,91.5,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
137,short,2024-09-21 22:55:00+00:00,2024-09-21 23:45:00+00:00,2024-09-22 00:00:00+00:00,2024-09-22 00:10:00+00:00,63320.66,63559.9,62842.18,63233.99,63559.9,99.3,88.5,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
138,short,2024-09-23 14:15:00+00:00,2024-09-23 16:05:00+00:00,2024-09-23 16:20:00+00:00,2024-09-23 16:25:00+00:00,63542.0,63825.96,62974.08,63806.0,63825.96,82.5,77.5,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
139,long,2024-09-25 00:25:00+00:00,2024-09-25 00:50:00+00:00,2024-09-25 01:05:00+00:00,2024-09-25 01:25:00+00:00,64378.0,63990.41,65153.18,64071.16,63990.41,11.7,58.0,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
140,short,2024-09-27 20:45:00+00:00,2024-09-27 22:30:00+00:00,2024-09-27 22:45:00+00:00,2024-09-27 22:50:00+00:00,65900.0,65962.0,65776.0,65920.0,65962.0,90.6,87.7,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
141,long,2024-09-29 03:15:00+00:00,2024-09-29 04:45:00+00:00,2024-09-29 05:00:00+00:00,2024-09-29 05:05:00+00:00,65737.99,65688.31,65837.35,65728.0,65688.31,8.1,21.0,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
142,short,2024-09-29 11:15:00+00:00,2024-09-29 12:00:00+00:00,2024-09-29 12:15:00+00:00,2024-09-29 12:20:00+00:00,65691.91,65759.5,65556.73,65658.0,65759.5,95.0,89.5,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
143,long,2024-10-02 17:05:00+00:00,2024-10-02 17:35:00+00:00,2024-10-02 17:50:00+00:00,2024-10-02 17:55:00+00:00,61500.0,61242.0,62016.0,61563.36,61242.0,8.6,15.6,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
144,long,2024-10-03 11:30:00+00:00,2024-10-03 12:05:00+00:00,2024-10-03 12:20:00+00:00,2024-10-03 12:25:00+00:00,60580.0,60372.12,60995.76,60594.0,60372.12,6.9,16.4,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
145,long,2024-10-04 22:05:00+00:00,2024-10-04 23:30:00+00:00,2024-10-04 23:45:00+00:00,2024-10-04 23:50:00+00:00,62028.0,61965.14,62153.72,62237.21,61965.14,6.1,8.7,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
146,short,2024-10-05 21:20:00+00:00,2024-10-05 22:35:00+00:00,2024-10-05 22:50:00+00:00,2024-10-05 23:00:00+00:00,62009.98,62089.99,61849.96,61915.72,62089.99,90.2,73.1,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
147,long,2024-10-06 02:40:00+00:00,2024-10-06 03:10:00+00:00,2024-10-06 03:25:00+00:00,2024-10-06 03:30:00+00:00,61937.94,61906.1,62001.62,61940.11,61906.1,5.0,8.5,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
148,long,2024-10-07 05:00:00+00:00,2024-10-07 05:30:00+00:00,2024-10-07 05:45:00+00:00,2024-10-07 06:15:00+00:00,63529.37,63300.48,63987.15,63446.26,63300.48,19.1,39.6,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
149,short,2024-10-08 19:50:00+00:00,2024-10-08 21:45:00+00:00,2024-10-08 22:00:00+00:00,2024-10-08 22:05:00+00:00,62450.07,62565.95,62218.31,62350.0,62565.95,90.3,80.1,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
150,short,2024-10-12 00:30:00+00:00,2024-10-12 01:05:00+00:00,2024-10-12 01:20:00+00:00,2024-10-12 01:25:00+00:00,62902.33,63073.78,62559.43,62810.13,63073.78,93.2,82.7,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
151,short,2024-10-13 05:25:00+00:00,2024-10-13 06:15:00+00:00,2024-10-13 06:30:00+00:00,2024-10-13 06:35:00+00:00,62933.5,62990.0,62820.5,62964.0,62990.0,94.2,70.6,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
152,long,2024-10-15 00:10:00+00:00,2024-10-15 00:45:00+00:00,2024-10-15 01:00:00+00:00,2024-10-15 01:05:00+00:00,65990.72,65856.45,66259.26,65920.47,65856.45,8.5,9.6,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
153,short,2024-10-15 07:10:00+00:00,2024-10-15 07:40:00+00:00,2024-10-15 07:55:00+00:00,2024-10-15 08:00:00+00:00,65733.5,65846.0,65508.5,65837.17,65846.0,97.2,86.5,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
154,short,2024-10-22 10:35:00+00:00,2024-10-22 11:30:00+00:00,2024-10-22 11:45:00+00:00,2024-10-22 11:50:00+00:00,67368.93,67526.67,67053.45,67217.94,67526.67,94.1,85.2,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
155,long,2024-10-24 07:00:00+00:00,2024-10-24 08:00:00+00:00,2024-10-24 08:15:00+00:00,2024-10-24 08:20:00+00:00,67158.56,67052.09,67371.5,67087.8,67052.09,6.4,23.5,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
156,long,2024-10-27 08:40:00+00:00,2024-10-27 09:30:00+00:00,2024-10-27 09:45:00+00:00,2024-10-27 10:10:00+00:00,67152.0,67101.04,67253.92,67168.5,67101.04,15.4,17.7,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
157,short,2024-10-28 16:20:00+00:00,2024-10-28 16:45:00+00:00,2024-10-28 17:00:00+00:00,2024-10-28 17:05:00+00:00,68755.74,68980.0,68307.22,68888.0,68980.0,95.6,64.7,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
158,short,2024-10-30 14:15:00+00:00,2024-10-30 14:40:00+00:00,2024-10-30 14:55:00+00:00,2024-10-30 15:05:00+00:00,72326.01,72470.0,72038.03,72377.36,72470.0,95.4,91.8,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
159,long,2024-11-02 21:15:00+00:00,2024-11-02 22:00:00+00:00,2024-11-02 22:15:00+00:00,2024-11-02 22:20:00+00:00,69442.01,69363.08,69599.87,69449.84,69363.08,7.3,14.4,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
160,long,2024-11-04 14:00:00+00:00,2024-11-04 14:55:00+00:00,2024-11-04 15:10:00+00:00,2024-11-04 15:15:00+00:00,68402.0,68202.99,68800.02,68511.0,68202.99,6.2,15.9,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
161,short,2024-11-05 23:00:00+00:00,2024-11-05 23:30:00+00:00,2024-11-05 23:45:00+00:00,2024-11-05 23:50:00+00:00,69700.01,69898.02,69303.99,69695.23,69898.02,93.4,90.0,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
162,long,2024-11-06 23:05:00+00:00,2024-11-07 00:50:00+00:00,2024-11-07 01:05:00+00:00,2024-11-07 01:10:00+00:00,75262.0,75050.0,75686.0,75575.75,75050.0,15.4,15.6,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
163,short,2024-11-07 23:45:00+00:00,2024-11-08 00:30:00+00:00,2024-11-08 00:45:00+00:00,2024-11-08 00:50:00+00:00,76222.0,76358.0,75950.0,76079.8,76358.0,84.8,82.5,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
164,long,2024-11-08 20:30:00+00:00,2024-11-08 21:20:00+00:00,2024-11-08 21:35:00+00:00,2024-11-08 21:40:00+00:00,76477.99,76379.36,76675.25,76414.63,76379.36,8.8,17.1,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
165,long,2024-11-14 13:35:00+00:00,2024-11-14 14:00:00+00:00,2024-11-14 14:15:00+00:00,2024-11-14 14:20:00+00:00,90787.88,90554.52,91254.6,90559.65,90554.52,13.6,19.7,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
166,long,2024-11-17 11:10:00+00:00,2024-11-17 11:45:00+00:00,2024-11-17 12:00:00+00:00,2024-11-17 12:05:00+00:00,90678.13,90508.0,91018.39,90544.01,90508.0,13.3,18.6,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
167,long,2024-11-18 17:05:00+00:00,2024-11-18 17:45:00+00:00,2024-11-18 18:00:00+00:00,2024-11-18 18:05:00+00:00,91233.83,90904.25,91892.99,91026.18,90904.25,19.1,23.5,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
168,short,2024-11-18 20:25:00+00:00,2024-11-18 21:15:00+00:00,2024-11-18 21:30:00+00:00,2024-11-18 21:35:00+00:00,91737.21,91980.0,91251.63,91924.04,91980.0,93.4,92.0,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
169,long,2024-11-21 12:55:00+00:00,2024-11-21 13:25:00+00:00,2024-11-21 13:40:00+00:00,2024-11-21 13:45:00+00:00,97248.1,97019.94,97704.42,97300.0,97019.94,5.5,5.9,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
170,short,2024-11-26 00:45:00+00:00,2024-11-26 02:05:00+00:00,2024-11-26 02:20:00+00:00,2024-11-26 02:25:00+00:00,94581.22,94923.69,93896.28,94356.0,94923.69,94.6,90.3,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
171,short,2024-11-27 13:05:00+00:00,2024-11-27 15:05:00+00:00,2024-11-27 15:20:00+00:00,2024-11-27 15:25:00+00:00,94684.0,94890.0,94272.0,93851.98,94890.0,95.0,94.6,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
172,long,2024-11-29 05:05:00+00:00,2024-11-29 06:15:00+00:00,2024-11-29 06:30:00+00:00,2024-11-29 06:35:00+00:00,96120.62,95997.85,96366.16,96204.68,95997.85,7.8,20.9,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
173,long,2024-11-29 17:25:00+00:00,2024-11-29 18:10:00+00:00,2024-11-29 18:25:00+00:00,2024-11-29 18:30:00+00:00,97163.03,96853.82,97781.45,96952.0,96853.82,3.5,9.8,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
174,short,2024-11-30 05:15:00+00:00,2024-11-30 06:10:00+00:00,2024-11-30 06:25:00+00:00,2024-11-30 06:30:00+00:00,96836.01,97234.02,96039.99,96884.0,97234.02,89.0,56.3,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
175,short,2024-12-01 03:50:00+00:00,2024-12-01 04:55:00+00:00,2024-12-01 05:10:00+00:00,2024-12-01 05:15:00+00:00,96428.57,96515.52,96254.67,96441.72,96515.52,95.2,87.9,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
176,long,2024-12-01 19:00:00+00:00,2024-12-01 20:30:00+00:00,2024-12-01 20:45:00+00:00,2024-12-01 20:50:00+00:00,96924.0,96800.01,97171.98,97086.29,96800.01,7.8,16.7,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
177,short,2024-12-07 14:45:00+00:00,2024-12-07 15:40:00+00:00,2024-12-07 15:55:00+00:00,2024-12-07 16:15:00+00:00,99534.87,99800.0,99004.61,99779.34,99800.0,84.8,54.7,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
178,short,2024-12-09 05:00:00+00:00,2024-12-09 05:45:00+00:00,2024-12-09 06:00:00+00:00,2024-12-09 06:05:00+00:00,99457.88,99554.89,99263.86,99537.51,99554.89,92.5,87.2,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
179,long,2024-12-10 02:30:00+00:00,2024-12-10 03:25:00+00:00,2024-12-10 03:40:00+00:00,2024-12-10 03:45:00+00:00,96048.0,95565.41,97013.18,97160.2,95565.41,9.5,9.9,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
180,short,2024-12-13 03:45:00+00:00,2024-12-13 05:20:00+00:00,2024-12-13 05:35:00+00:00,2024-12-13 05:40:00+00:00,99966.29,100172.0,99554.87,99793.5,100172.0,94.0,79.2,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
181,long,2024-12-13 12:35:00+00:00,2024-12-13 13:35:00+00:00,2024-12-13 13:50:00+00:00,2024-12-13 13:55:00+00:00,100124.01,99936.25,100499.53,100142.11,99936.25,11.2,19.8,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
182,long,2024-12-13 21:25:00+00:00,2024-12-13 22:20:00+00:00,2024-12-13 22:35:00+00:00,2024-12-13 22:40:00+00:00,101208.0,101090.9,101442.2,101250.09,101090.9,7.1,17.7,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
183,short,2024-12-18 07:20:00+00:00,2024-12-18 08:05:00+00:00,2024-12-18 08:20:00+00:00,2024-12-18 08:25:00+00:00,104251.99,104378.92,103998.13,104259.64,104378.92,94.5,92.7,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
184,long,2024-12-18 18:45:00+00:00,2024-12-18 19:15:00+00:00,2024-12-18 19:30:00+00:00,2024-12-18 19:35:00+00:00,103988.68,103329.73,105306.58,104150.01,103329.73,8.4,12.9,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
185,long,2024-12-19 12:55:00+00:00,2024-12-19 13:40:00+00:00,2024-12-19 13:55:00+00:00,2024-12-19 14:00:00+00:00,101843.99,101667.0,102197.97,101882.09,101667.0,7.7,22.1,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
186,long,2024-12-23 05:15:00+00:00,2024-12-23 06:40:00+00:00,2024-12-23 06:55:00+00:00,2024-12-23 07:00:00+00:00,95010.13,94705.07,95620.25,95352.21,94705.07,6.0,9.8,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
187,short,2024-12-27 19:55:00+00:00,2024-12-27 21:10:00+00:00,2024-12-27 21:25:00+00:00,2024-12-27 21:30:00+00:00,94625.62,94823.09,94230.68,94810.07,94823.09,81.6,73.9,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
188,short,2025-01-01 10:20:00+00:00,2025-01-01 11:45:00+00:00,2025-01-01 12:00:00+00:00,2025-01-01 12:05:00+00:00,93529.44,93705.08,93178.16,93536.75,93705.08,89.6,78.9,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
189,short,2025-01-05 15:05:00+00:00,2025-01-05 15:35:00+00:00,2025-01-05 15:50:00+00:00,2025-01-05 15:55:00+00:00,98073.45,98281.89,97656.57,98024.48,98281.89,86.2,85.8,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
190,short,2025-01-09 21:20:00+00:00,2025-01-09 22:35:00+00:00,2025-01-09 22:50:00+00:00,2025-01-09 23:15:00+00:00,92331.24,92720.67,91552.38,92497.66,92720.67,91.9,78.9,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
191,long,2025-01-11 07:00:00+00:00,2025-01-11 07:45:00+00:00,2025-01-11 08:00:00+00:00,2025-01-11 08:05:00+00:00,94223.34,94151.51,94367.0,94205.67,94151.51,12.6,27.0,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
192,long,2025-01-13 01:45:00+00:00,2025-01-13 02:50:00+00:00,2025-01-13 03:05:00+00:00,2025-01-13 03:10:00+00:00,94079.01,93899.99,94437.05,94081.38,93899.99,4.2,6.9,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
193,short,2025-01-16 16:05:00+00:00,2025-01-16 16:35:00+00:00,2025-01-16 16:50:00+00:00,2025-01-16 16:55:00+00:00,99506.68,99873.37,98773.3,99815.27,99873.37,97.6,89.3,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
194,short,2025-01-18 08:50:00+00:00,2025-01-18 09:25:00+00:00,2025-01-18 09:40:00+00:00,2025-01-18 09:45:00+00:00,103219.45,103455.89,102746.57,103344.7,103455.89,96.2,93.8,inside_or_above_low,above_channel,stop,True,True,True,True,True,True,True,True
195,long,2025-01-19 00:25:00+00:00,2025-01-19 01:20:00+00:00,2025-01-19 01:35:00+00:00,2025-01-19 01:40:00+00:00,104137.8,104013.51,104386.38,104175.22,104013.51,12.3,26.3,inside_or_below_high,below_channel,target,True,True,True,True,True,True,True,True
196,long,2025-01-19 21:25:00+00:00,2025-01-19 22:10:00+00:00,2025-01-19 22:25:00+00:00,2025-01-19 22:30:00+00:00,104048.0,102714.64,106714.72,104130.98,102714.64,14.7,14.7,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
197,short,2025-01-22 05:15:00+00:00,2025-01-22 06:05:00+00:00,2025-01-22 06:20:00+00:00,2025-01-22 06:25:00+00:00,105789.54,105952.0,105464.62,105882.89,105952.0,84.2,73.4,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
198,long,2025-01-24 19:10:00+00:00,2025-01-24 20:55:00+00:00,2025-01-24 21:10:00+00:00,2025-01-24 22:05:00+00:00,105404.45,104736.84,106739.67,105875.4,104736.84,14.9,17.3,inside_or_below_high,below_channel,stop,True,True,True,True,True,True,True,True
199,short,2025-01-28 17:15:00+00:00,2025-01-28 18:15:00+00:00,2025-01-28 18:30:00+00:00,2025-01-28 18:35:00+00:00,102861.05,103108.0,102367.15,103098.0,103108.0,87.9,62.9,inside_or_above_low,above_channel,target,True,True,True,True,True,True,True,True
